timestamp_ms,ax,ay,az,gx,gy,gz,temp,pitch,roll
2299751,0.7139,-0.8005,0.0759,-6.9542,28.1145,-5.3206,47.40,-41.60,-84.58
2300251,0.6599,-0.6272,0.0840,5.0916,44.9237,19.4351,47.26,-46.20,-82.37
2300751,0.0283,-1.0413,0.5488,-24.1985,64.6870,14.2061,47.45,-1.38,-62.21
2301251,0.6421,-0.6335,-0.4341,58.5344,-125.4275,-109.8015,47.31,-39.90,-124.42
2301751,0.4180,-0.9302,0.5295,70.7634,25.2366,49.8092,47.26,-21.33,-60.35
2302251,0.7549,-0.6782,-0.0557,-10.9160,-170.2824,-73.2977,47.26,-47.97,-94.69
2302751,0.7976,-0.6382,-0.1885,-3.7786,-82.5420,-13.5115,47.12,-50.16,-106.45
2303251,0.4229,-0.9490,-0.0208,-40.0763,-11.0763,-32.6565,47.07,-24.01,-91.25
2303751,0.6226,-0.5547,-0.7195,-38.8092,-34.4275,9.3740,47.40,-34.42,-142.37
2304251,0.1899,-0.5620,-0.6624,-15.3130,43.5878,53.3511,47.31,-12.33,-139.69
2304751,0.1934,-0.5513,-0.8289,-18.1221,25.8321,-15.8550,47.31,-10.99,-146.37
2305251,0.6245,-0.4961,-0.4219,14.8397,-79.2824,-56.3588,47.49,-43.80,-130.38
2305751,0.4839,-0.2859,-0.7507,-1.3588,-9.1756,-10.1985,47.31,-31.06,-159.15
2306251,0.7783,-0.1685,-0.5649,37.3359,1.5115,-1.3969,47.40,-52.86,-163.40
2306751,0.8372,-0.0400,-0.5935,15.2595,-17.0000,-25.1679,47.31,-54.60,-176.14
2307251,0.7493,-0.2532,-0.6736,13.9924,-7.1603,-17.4733,47.45,-46.16,-159.40
2307751,0.7568,-0.5210,-0.3328,104.2595,148.2595,124.7634,47.49,-50.76,-122.57
2308251,1.0354,-0.1741,-0.4866,73.5115,-40.3740,32.7176,47.26,-63.48,-160.32
2308751,0.6506,-0.2742,-0.0022,-8.3435,-34.8244,-12.4733,47.40,-67.15,-90.46
2309251,0.6604,-0.3567,-0.3521,-54.4885,58.9160,24.0458,47.49,-52.81,-134.62
2309751,1.0164,-0.4878,-0.4351,-79.6565,53.3740,84.0992,47.17,-57.25,-131.73
2310251,0.6738,-1.0811,-0.3247,-1.9924,217.7863,247.1298,47.49,-30.84,-106.72
2310751,0.0737,-0.9341,-0.3242,2.5878,-26.6031,-25.0000,47.45,-4.26,-109.14
2311251,0.1406,-0.9229,-0.3257,8.5573,-71.8550,-40.3130,47.45,-8.18,-109.44
2311751,0.2285,-0.7817,-0.4617,-9.3435,-55.6260,-30.2977,47.49,-14.13,-120.56
2312251,0.0593,-0.8430,-0.4517,7.0534,7.7099,-8.3206,47.49,-3.55,-118.18
2312751,0.4104,-0.8167,-0.5068,-83.3282,206.4198,-64.1832,47.31,-23.12,-121.82
2313251,0.7271,-0.4824,-0.2705,16.2672,-2.5191,-26.2137,47.40,-52.74,-119.28
2313751,0.8174,-0.5603,-0.2668,11.4733,-22.1298,-34.6336,47.31,-52.79,-115.47
2314251,0.8606,-0.4805,-0.3425,6.5878,-2.1374,0.7252,47.45,-55.56,-125.49
2314751,0.8333,-0.5339,-0.3232,-13.5954,0.6489,-7.9084,47.40,-53.16,-121.19
2315251,0.7959,-0.4834,-0.3147,-10.0763,3.6489,7.7863,47.49,-54.07,-123.06
2315751,0.8049,-0.4995,-0.3137,-6.9389,5.6565,4.4351,47.40,-53.77,-122.13
2316251,0.8313,-0.4995,-0.2629,-5.9389,2.5191,2.1298,47.64,-55.82,-117.76
2316751,0.8186,-0.4836,-0.3000,2.1221,7.0382,-2.8092,47.40,-55.19,-121.82
2317251,0.9092,-0.5908,-0.2273,50.6260,37.9771,-20.0305,47.45,-55.15,-111.04
2317751,0.5066,-0.8293,0.5347,50.0305,-3.5725,-3.6107,47.64,-27.18,-57.19
2318251,0.9495,-0.7798,0.5144,-0.6183,-70.9695,-37.4351,47.31,-45.47,-56.59
2318751,0.6362,-0.7124,0.3745,-0.8473,-21.8855,-3.2061,47.31,-38.33,-62.27
2319251,0.7886,-0.6140,0.3042,21.3206,-9.8015,-6.9160,47.40,-49.01,-63.64
2319751,0.6978,-0.6516,0.3931,6.9618,6.6794,20.7481,47.40,-42.52,-58.90
2320251,0.6399,-0.8538,0.3628,15.6412,51.0000,22.6489,47.40,-34.60,-66.98
2320751,0.3083,-0.6567,0.3254,-41.1221,-32.7481,49.1679,47.59,-22.82,-63.64
2321251,0.3735,-0.9329,0.2305,6.8855,8.7405,-0.6260,47.40,-21.24,-76.12
2321751,0.0139,-1.0027,0.2834,-6.5191,-14.0611,-16.7863,47.49,-0.77,-74.22
2322251,0.1348,-1.0037,0.1060,-101.0916,2.3893,-23.7863,47.64,-7.61,-83.97
2322751,0.3391,-0.9402,-0.2627,-2.8779,-3.5420,-14.8855,47.49,-19.16,-105.61
2323251,0.3318,-0.9314,-0.1572,-2.6260,16.0611,1.1221,47.68,-19.35,-99.58
2323751,0.3401,-0.9126,-0.1694,-5.5420,-13.6260,-7.6031,47.31,-20.12,-100.52
2324251,0.4612,-0.9338,0.0071,69.5115,-10.1908,-100.7405,47.49,-26.28,-89.57
2324751,0.4226,-0.3323,0.7437,4.2443,-0.7863,-121.1145,47.49,-27.42,-24.08
2325251,0.5876,-0.2476,0.8132,6.9542,-17.1756,-12.4885,47.49,-34.66,-16.93
2325751,0.6333,-0.1995,0.7861,-14.1221,-33.9389,1.3740,47.59,-37.98,-14.24
2326251,0.5400,-0.3997,0.4861,-78.6412,12.2748,29.6260,47.64,-40.64,-39.43
2326751,0.2776,-0.7061,0.9031,43.8931,66.6641,-79.4657,47.31,-13.61,-38.02
2327251,0.0986,-0.7791,1.7312,-102.8626,17.0916,-5.6489,47.59,-2.97,-24.23
2327751,0.5383,-0.7812,0.7092,-49.1756,-25.0076,-26.4962,47.40,-27.03,-47.77
2328251,0.8020,-0.6890,0.1750,-41.9847,-34.8397,-36.3359,47.64,-48.45,-75.74
2328751,0.8235,-0.7202,0.3689,6.8473,-13.6870,10.6031,47.49,-45.50,-62.88
2329251,0.7449,-0.8669,0.1138,-6.8397,-14.3588,13.4275,47.59,-40.43,-82.52
2329751,0.6406,-0.8845,0.1152,0.4275,-11.3817,27.2214,47.49,-35.69,-82.58
2330251,0.4375,-0.9045,0.1658,1.4809,26.3893,8.1450,47.49,-25.44,-79.61
2330751,0.3870,-0.9297,0.4141,-0.5878,26.3664,15.2061,47.68,-20.82,-65.99
2331251,0.4734,-0.8164,0.4258,10.7710,17.5725,-35.5954,47.40,-27.21,-62.46
2331751,0.5605,-0.7644,0.3384,10.0153,-4.6794,-24.8779,47.40,-33.84,-66.12
2332251,0.6299,-0.6423,0.6133,8.3206,-23.1450,-14.1069,47.68,-35.35,-46.33
2332751,0.8884,-0.6543,0.4221,49.8092,-43.5878,-23.8473,47.64,-48.77,-57.17
2333251,0.7920,-0.5627,0.5559,20.0458,27.2901,-4.3588,47.49,-45.04,-45.35
2333751,0.7114,-0.3484,0.7007,4.1756,23.8473,-21.2290,47.64,-42.28,-26.44
2334251,0.7910,-0.3220,0.7515,-29.1679,5.7099,2.2366,47.68,-44.05,-23.20
2334751,0.7336,-0.4390,0.6619,-10.9847,-3.2748,-30.3664,47.49,-42.73,-33.55
2335251,0.7231,-0.5269,0.6584,-14.7252,-10.0534,-7.5725,47.64,-40.61,-38.66
2335751,0.5957,-0.4983,0.5950,-12.4885,-15.7710,14.4885,47.59,-37.51,-39.95
2336251,0.4758,-0.7029,0.6250,5.6489,-34.4733,1.5649,47.49,-26.83,-48.36
2336751,0.4744,-0.6697,0.7190,-4.9847,-12.4504,11.8244,47.49,-25.77,-42.97
2337251,0.4236,-0.7024,0.5640,-13.8779,-24.0763,5.3664,47.64,-25.18,-51.24
2337751,0.4854,-0.7815,0.5271,-12.2824,11.3740,-9.5267,47.59,-27.24,-56.00
2338251,0.5823,-0.5151,0.5056,-17.3359,22.3664,-47.5496,47.45,-38.89,-45.53
2338751,0.6196,-0.7100,0.5652,21.0305,-3.8015,0.1527,47.49,-34.33,-51.48
2339251,0.5925,-0.5454,0.6396,-15.1985,12.9389,1.6489,47.49,-35.18,-40.45
2339751,0.5574,-0.5483,0.6716,39.3511,-53.2901,-46.4962,47.82,-32.73,-39.23
2340251,0.7388,-0.5183,0.5803,-13.3511,11.6947,-4.8626,47.49,-43.52,-41.77
2340751,0.7927,-0.6252,0.5278,-44.7863,40.9008,15.2214,47.49,-44.09,-49.83
2341251,0.4941,-0.8540,0.3879,21.3053,-22.7481,-37.6183,47.59,-27.78,-65.57
2341751,0.5278,-0.8796,0.1467,-0.1374,-5.3740,33.3511,47.49,-30.62,-80.53
2342251,0.3147,-0.8826,0.3401,31.7786,113.7176,29.9084,47.49,-18.40,-68.93
2342751,0.2434,-0.9783,0.3235,-25.7176,81.3282,-25.8779,47.78,-13.29,-71.70
2343251,0.2959,-0.8418,0.2849,32.4275,-52.8473,-17.1908,47.49,-18.42,-71.30
2343751,0.3870,-0.6375,0.5452,134.7176,-53.5420,7.4351,47.64,-24.77,-49.46
2344251,0.2090,-0.7292,0.8687,9.5725,22.5038,-21.5954,47.49,-10.44,-40.01
2344751,0.1516,-0.8638,0.6082,-7.9160,10.5191,-17.6718,47.64,-8.17,-54.85
2345251,-0.0469,-0.8125,0.6160,7.4656,21.6489,22.3206,47.68,2.63,-52.83
2345751,-0.1089,-0.8369,0.6597,-27.1679,-30.9695,-8.0763,47.49,5.83,-51.75
2346251,-0.0066,-0.6995,0.6658,17.6489,10.3053,14.5420,47.64,0.39,-46.41
2346751,-0.0493,-0.7764,0.7708,-21.7405,18.8473,7.4275,47.49,2.58,-45.21
2347251,-0.1619,-0.7637,0.6943,-0.6794,3.1145,-3.2443,47.64,8.91,-47.72
2347751,-0.1382,-0.6482,0.8022,36.6794,-32.1603,-25.1679,47.64,7.63,-38.94
2348251,0.0586,-0.5840,0.8240,-3.2061,12.8550,-45.2977,47.49,-3.32,-35.33
2348751,0.2476,-0.5557,0.7871,-26.7023,-12.3893,3.7863,47.64,-14.41,-35.22
2349251,0.1580,-0.6567,1.1125,0.9771,-37.0992,32.3282,47.68,-6.97,-30.55
2349751,0.3013,-0.5100,0.7837,3.4275,-19.7939,-6.3817,47.78,-17.86,-33.06
2350251,0.2095,-0.5754,1.0159,-49.2748,36.3588,12.8855,47.82,-10.17,-29.53
2350751,0.3557,-0.4277,0.4231,84.8015,-106.9695,-68.6412,47.49,-30.59,-45.31
2351251,0.5637,-0.4517,0.5879,14.0992,0.1145,-20.1756,47.40,-37.25,-37.53
2351751,0.4905,-0.5000,1.0308,38.2748,48.9695,-9.1298,47.59,-23.18,-25.88
2352251,0.6401,0.4089,0.6858,63.0534,70.2824,1.0305,47.59,-38.72,30.81
2352751,0.8477,0.5261,0.3916,-56.1145,-29.6107,-12.7252,47.78,-52.27,53.34
2353251,0.9155,0.1921,0.5706,-7.9695,13.6336,7.5496,47.64,-56.67,18.61
2353751,0.8184,0.3989,0.4524,9.3969,-7.8015,-15.0153,47.78,-53.61,41.41
2354251,0.7300,0.5869,0.5281,17.8855,28.3130,3.7405,47.64,-42.76,48.02
2354751,0.6169,0.6462,0.5496,-11.0763,-41.5802,0.8244,47.64,-36.03,49.62
2355251,0.5793,0.7666,0.4165,4.0687,13.7405,-1.1527,47.59,-33.59,61.48
2355751,0.6252,0.7480,0.4844,-14.8397,-33.3282,0.0153,47.49,-35.05,57.08
2356251,0.4854,0.6934,0.2983,-0.9771,-32.0763,-9.3740,47.64,-32.74,66.72
2356751,0.4839,0.8201,0.4246,-34.1832,4.5344,4.2366,47.49,-27.65,62.63
2357251,0.3809,0.6396,0.6670,-16.4580,7.1069,27.8931,47.78,-22.40,43.80
2357751,0.5576,0.4875,0.8618,8.1527,-4.1908,-3.0458,47.59,-29.39,29.50
2358251,0.4695,0.6428,0.6228,-2.6565,-1.0076,-17.3282,47.68,-27.68,45.91
2358751,0.5144,0.6494,0.6816,-20.7328,-5.7786,18.6031,47.64,-28.65,43.61
2359251,0.5269,0.6431,0.6663,7.0534,-9.0000,8.5802,47.68,-29.64,43.99
2359751,0.1934,1.1077,0.9363,-29.8321,-48.6718,41.0000,47.64,-7.59,49.79
2360251,0.0659,0.2593,0.8113,45.0763,62.9847,-136.6412,47.64,-4.43,17.72
2360751,-0.7263,0.7947,0.3953,-44.8779,17.3893,-45.7939,47.78,39.29,63.55
2361251,-0.7852,0.6719,-0.0237,-17.3740,-1.3130,-34.0076,47.68,49.43,92.02
2361751,-0.2773,1.2283,0.2720,-20.7099,24.6260,65.6641,47.68,12.43,77.51
2362251,-0.7539,0.6277,0.3276,-30.3511,-37.2672,-6.0992,47.78,46.80,62.44
2362751,-0.2395,0.2273,0.7922,-53.0840,-36.6947,-53.9008,47.78,16.20,16.01
2363251,-0.7397,0.3054,0.7886,-23.9771,42.4580,25.4351,47.64,41.18,21.17
2363751,-0.8245,0.3760,0.5452,74.0840,49.4809,-0.4504,47.78,51.23,34.59
2364251,-0.7646,0.2205,0.0767,106.9008,-6.5420,-21.9847,47.68,73.03,70.83
2364751,-0.8533,0.5635,-0.2454,47.0687,-19.5267,22.1374,47.82,54.24,113.53
2365251,-0.7349,0.5515,-0.2532,-38.2061,-19.3359,4.7710,47.64,50.45,114.66
2365751,-0.4387,0.6787,0.0803,-76.2290,-142.1069,-94.8473,47.82,32.70,83.25
2366251,-0.7583,0.3777,0.1580,-21.1374,-41.1221,22.5649,47.68,61.64,67.30
2366751,-0.0515,0.6406,0.2444,78.3588,100.2977,66.0687,47.49,4.30,69.12
2367251,0.8640,1.0471,-2.0000,250.1298,151.3206,-88.2519,47.64,-20.94,152.37
2367751,1.0386,0.0103,-0.3638,-89.7939,-110.9618,76.8855,47.64,-70.69,178.39
2368251,0.9219,0.0986,-0.1025,-46.3969,-22.2901,-36.7786,47.68,-81.23,136.11
2368751,0.8186,0.0146,0.1125,-52.3206,45.6260,19.4504,47.78,-82.11,7.42
2369251,0.9949,0.1169,0.3555,8.4733,-18.9389,-25.7710,47.64,-69.39,18.21
2369751,0.9741,0.2327,0.3430,-49.4962,-10.6183,3.3053,47.49,-66.95,34.15
2370251,1.0054,0.1863,0.3811,18.2137,-7.0611,18.4656,47.64,-67.12,26.05
2370751,0.9768,0.2319,0.2349,13.8550,6.2824,27.4809,47.97,-71.33,44.64
2371251,0.9941,0.1331,0.1965,-0.5954,-5.1603,-2.3053,47.78,-76.57,34.10
2371751,1.0012,0.1416,0.1501,-20.9084,-3.4046,3.8626,47.82,-78.35,43.32
2372251,0.9553,0.0266,0.2234,-15.0229,-12.3359,6.1603,47.64,-76.75,6.79
2372751,0.9241,-0.0461,0.1226,9.3664,34.6794,-16.6641,47.78,-81.93,-20.63
2373251,0.8457,0.0789,0.3918,-3.1908,16.0229,-11.7710,47.78,-64.70,11.38
2373751,0.7966,0.1396,0.6040,-11.9924,-30.0382,16.3817,47.68,-52.11,13.02
2374251,0.3645,-0.0081,0.1304,16.2595,142.7710,-75.9847,47.68,-70.28,-3.54
2374751,1.5051,-0.0071,1.9221,-87.5420,194.7710,27.2977,47.68,-38.06,-0.21
2375251,0.6838,0.2888,0.0938,-77.4962,-28.2366,45.2443,47.68,-66.06,72.02
2375751,0.7158,0.1423,0.7617,1.2061,0.4122,-4.1374,47.78,-42.73,10.58
2376251,0.6987,0.2180,0.7583,2.4198,3.2977,-3.9313,47.64,-41.53,16.04
2376751,0.7219,0.1523,0.7717,5.1832,4.0992,-8.3359,47.97,-42.54,11.17
2377251,0.7173,0.1987,0.7590,-4.0992,2.0000,1.0076,47.68,-42.43,14.67
2377751,0.7256,0.1492,0.7769,-7.3969,7.3588,-2.2977,47.82,-42.53,10.87
2378251,0.7266,0.1626,0.7368,3.8626,-9.3817,-2.8779,47.78,-43.92,12.44
2378751,0.6709,0.1670,0.7839,1.6031,6.7863,10.1298,47.64,-39.93,12.03
2379251,0.6917,0.2061,0.7598,-5.2901,11.0305,22.2748,47.64,-41.30,15.17
2379751,0.7510,0.2021,0.7363,-25.3969,-2.2214,-28.1603,47.82,-44.52,15.35
2380251,0.7380,0.2292,0.7319,3.1603,11.0763,10.8092,47.68,-43.90,17.39
2380751,0.6897,0.2390,0.7646,11.4962,3.9008,7.9084,47.82,-40.73,17.36
2381251,0.7097,0.2542,0.7883,-8.7939,5.4656,4.5573,47.78,-40.59,17.87
2381751,0.7361,0.3079,0.6899,-10.4198,4.1298,-4.7710,47.68,-44.25,24.05
2382251,0.6780,0.2244,0.8127,-7.9542,3.1985,7.5649,47.92,-38.80,15.43
2382751,0.7122,0.1963,0.8062,-28.9389,1.1527,-19.7481,47.82,-40.64,13.68
2383251,0.6318,0.0798,0.6843,-19.0153,8.6565,-1.0305,47.82,-42.52,6.65
2383751,0.6887,0.0647,0.8215,13.0534,-7.6794,35.0916,47.64,-39.89,4.50
2384251,0.6780,-0.0508,0.7253,52.4733,41.2672,20.7710,47.78,-43.00,-4.00
2384751,0.6829,0.0107,0.5811,-33.0992,-17.0000,47.6565,47.64,-49.60,1.06
2385251,0.7473,0.0557,0.7825,6.0153,6.2824,5.9389,47.64,-43.61,4.07
2385751,0.8118,-0.0730,0.7637,-29.5878,3.2443,-13.6031,47.68,-46.62,-5.46
2386251,0.8164,-0.0044,0.6931,-17.1527,-2.7786,-9.5420,47.49,-49.67,-0.36
2386751,0.8159,-0.0371,0.6812,-10.6947,-0.8244,8.9313,47.78,-50.10,-3.12
2387251,0.8345,0.0544,0.6272,9.1374,11.0382,-3.7634,47.92,-52.97,4.96
2387751,0.8325,0.0244,0.5676,-3.5802,7.7481,11.4275,47.78,-55.69,2.46
2388251,0.8760,0.0686,0.6768,1.8397,1.6107,3.1298,47.97,-52.17,5.79
2388751,0.8391,0.0139,0.6936,-7.9924,8.3359,-5.4275,47.78,-50.42,1.15
2389251,0.8364,0.0564,0.6421,7.4733,4.8015,-6.2901,47.59,-52.38,5.02
2389751,0.8447,0.0317,0.5898,-5.7939,-0.5267,-2.8015,47.78,-55.04,3.08
2390251,0.8516,0.0601,0.6357,-5.1832,-0.3206,2.2824,47.68,-53.13,5.40
2390751,0.8071,0.1458,0.7493,16.0763,23.1298,-5.6107,47.78,-46.60,11.01
2391251,0.8240,0.0840,0.6392,13.3435,2.2901,4.6260,47.97,-51.96,7.49
2391751,0.8103,0.2126,0.6216,7.3588,-13.0153,-7.9008,47.97,-50.97,18.89
2392251,0.7996,0.1055,0.6365,-15.3206,-3.1298,-9.9695,47.97,-51.10,9.41
2392751,0.8098,0.2146,0.7292,-27.0840,-3.9695,0.6565,47.82,-46.81,16.40
2393251,0.7922,0.0818,0.6895,-17.7863,-8.9237,9.6183,47.97,-48.77,6.77
2393751,0.6997,0.0088,0.3943,-58.7023,-23.6565,35.5267,47.78,-60.59,1.28
2394251,0.7715,-0.1042,0.6782,-7.5115,-1.9542,2.1679,47.68,-48.35,-8.74
2394751,0.7405,-0.2878,0.6602,-21.5267,-17.6794,19.3435,47.64,-45.80,-23.56
2395251,0.7605,-0.3047,0.6511,-0.8321,5.2443,-9.4885,47.78,-46.61,-25.08
2395751,0.9009,-0.2051,0.6621,3.4962,-9.6718,-27.6412,47.78,-52.43,-17.21
2396251,0.9619,-0.1357,0.8892,5.1832,-2.7710,16.6107,47.78,-46.92,-8.68
2396751,0.7952,-0.1899,0.7327,38.5802,-0.9466,2.8779,47.97,-46.41,-14.53
2397251,0.4495,-0.3318,0.7312,-0.7786,0.4580,29.8473,47.82,-29.24,-24.41
2397751,0.5950,-0.4697,1.0347,10.8931,4.3206,-12.6794,47.82,-27.64,-24.42
2398251,0.5911,-0.4927,0.7043,-89.5267,11.5267,1.1450,47.82,-34.51,-34.97
2398751,0.6123,-0.4084,0.7283,-7.8779,9.6947,26.4733,48.01,-36.25,-29.29
2399251,0.2559,-0.6707,0.6584,-23.4886,47.1374,15.2748,47.64,-15.23,-45.53
2399751,0.0669,-0.4717,1.2214,171.5343,-38.5496,-41.5038,47.92,-2.92,-21.11
2400251,0.4487,0.1494,0.9741,-146.5191,27.4809,100.6107,47.97,-24.48,8.72
2400751,0.4817,-0.2371,0.8967,11.2672,-15.5038,-9.6870,47.97,-27.44,-14.81
2401251,0.4829,-0.3433,0.8916,-5.9084,-2.2901,1.0382,47.82,-26.81,-21.06
2401751,0.4861,-0.3616,0.8901,-2.4198,2.0076,-0.7634,47.78,-26.84,-22.11
2402251,0.4883,-0.3599,0.8975,-2.4275,0.6870,-1.1985,47.92,-26.79,-21.85
2402751,0.4875,-0.3638,0.8862,-3.3206,0.7634,-0.7405,47.82,-26.97,-22.32
2403251,0.4861,-0.3630,0.8870,-2.6641,0.7557,-0.9542,47.59,-26.89,-22.26
2403751,0.4858,-0.3640,0.8911,-2.4351,0.7710,-0.9618,47.78,-26.78,-22.22
2404251,0.4871,-0.3662,0.8865,-2.4122,0.4809,-0.9389,47.92,-26.92,-22.45
2404751,0.4844,-0.3625,0.8833,-2.4656,0.8626,-1.0305,47.68,-26.90,-22.32
2405251,0.4819,-0.3672,0.8845,-2.7405,1.0763,-0.8550,47.82,-26.71,-22.54
2405751,0.4792,-0.3640,0.8850,-2.4122,0.9924,-0.7481,47.92,-26.60,-22.36
2406251,0.4851,-0.3625,0.8809,-3.8168,1.0076,-0.1527,47.78,-26.99,-22.37
2406751,0.4814,-0.3643,0.8860,-2.0763,0.6260,-1.5573,47.78,-26.68,-22.35
2407251,0.4785,-0.3633,0.8809,-2.1145,0.7557,-1.1985,47.82,-26.67,-22.41
2407751,0.4773,-0.3674,0.8755,-2.5267,0.7710,-0.7863,47.78,-26.69,-22.77
2408251,0.4790,-0.3728,0.8813,-2.3282,0.9466,-0.8702,47.68,-26.59,-22.93
2408751,0.4800,-0.3667,0.8809,-2.9237,0.8550,-0.8244,47.78,-26.70,-22.60
2409251,0.4788,-0.3689,0.8845,-2.5496,0.6641,-1.0992,48.11,-26.54,-22.64
2409751,0.4792,-0.3682,0.8857,-2.6107,0.8168,-0.8855,47.97,-26.55,-22.57
2410251,0.4829,-0.3706,0.8823,-2.1145,0.9542,-0.9542,47.68,-26.78,-22.78
2410751,0.4814,-0.3708,0.8789,-2.5649,1.0229,-0.7786,47.97,-26.78,-22.88
2411251,0.4778,-0.3782,0.8555,-6.5267,2.4580,1.8473,47.68,-27.06,-23.85
2411751,0.4802,-0.3699,0.8757,-3.3206,0.9237,-0.4351,47.82,-26.80,-22.90
2412251,0.4822,-0.3718,0.8831,-2.2595,1.0305,-0.9389,47.97,-26.71,-22.83
2412751,0.4824,-0.3811,0.8804,-2.4427,0.9771,-1.1221,47.97,-26.70,-23.41
2413251,0.4824,-0.3750,0.8804,-2.5649,0.6947,-0.8244,47.97,-26.75,-23.07
2413751,0.4875,-0.3755,0.8914,-1.5496,0.8702,-1.3511,47.82,-26.75,-22.84
2414251,0.4824,-0.3777,0.8813,-2.2977,0.7328,-0.8550,47.78,-26.71,-23.20
2414751,0.4790,-0.3767,0.8857,-2.1145,0.6489,-1.1298,47.92,-26.46,-23.04
2415251,0.4768,-0.3745,0.8750,-2.5878,1.0763,-1.0000,47.68,-26.61,-23.17
2415751,0.4771,-0.3743,0.8757,-2.3511,0.8702,-1.0763,47.82,-26.61,-23.14
2416251,0.4822,-0.3770,0.8865,-2.4427,0.8473,-0.6947,47.78,-26.59,-23.04
2416751,0.4795,-0.3782,0.8892,-2.6336,0.7786,-1.0000,47.97,-26.39,-23.04
2417251,0.4792,-0.3787,0.8787,-2.7405,1.0840,-1.1756,47.82,-26.61,-23.31
2417751,0.4829,-0.3760,0.8809,-2.1527,1.0153,-0.9466,47.82,-26.76,-23.11
2418251,0.4810,-0.3755,0.8762,-2.2901,0.9771,-0.9237,47.78,-26.77,-23.20
2418751,0.4863,-0.3875,0.8984,-7.7176,1.8931,2.8244,47.78,-26.43,-23.33
2419251,0.4780,-0.3794,0.8862,-2.6565,0.7405,-0.8550,47.82,-26.38,-23.18
2419751,0.4797,-0.3840,0.8818,-2.2672,0.7252,-1.1908,47.82,-26.51,-23.53
2420251,0.4802,-0.3806,0.8848,-2.4656,1.0305,-0.8931,47.97,-26.50,-23.28
2420751,0.4824,-0.3806,0.8818,-2.4504,0.9771,-1.0611,47.82,-26.67,-23.35
2421251,0.4788,-0.3826,0.8860,-2.5725,0.8321,-0.9542,48.01,-26.39,-23.35
2421751,0.4775,-0.3813,0.8843,-2.5115,0.8931,-0.8626,47.82,-26.38,-23.33
2422251,0.4790,-0.3809,0.8733,-2.4046,0.7405,-1.0534,47.97,-26.69,-23.56
2422751,0.4778,-0.3843,0.8833,-2.4351,0.9771,-0.7099,47.82,-26.38,-23.51
2423251,0.4783,-0.3821,0.8801,-2.6870,0.9008,-1.2366,47.97,-26.49,-23.47
2423751,0.4812,-0.3792,0.8792,-2.4733,0.9008,-1.2443,47.78,-26.68,-23.33
2424251,0.4773,-0.3760,0.8772,-2.7099,0.6718,-0.7939,47.78,-26.57,-23.20
2424751,0.4780,-0.3770,0.8801,-2.3893,0.7557,-1.0534,47.78,-26.53,-23.19
2425251,0.4819,-0.3816,0.8789,-2.5191,0.7328,-0.8550,48.11,-26.70,-23.47
2425751,0.4771,-0.3840,0.8774,-2.6107,0.8702,-0.8702,47.78,-26.48,-23.64
2426251,0.4800,-0.3784,0.8799,-2.6718,0.9924,-1.0229,47.97,-26.62,-23.27
2426751,0.4780,-0.3816,0.8792,-2.1374,0.7099,-0.9313,47.92,-26.51,-23.46
2427251,0.4771,-0.3816,0.8806,-2.5344,1.0992,-0.9542,47.64,-26.43,-23.43
2427751,0.4758,-0.3850,0.8826,-2.5954,0.8168,-0.8015,47.68,-26.30,-23.57
2428251,0.4834,-0.3777,0.8801,-2.2595,0.9313,-0.9847,48.01,-26.78,-23.23
2428751,0.4780,-0.3816,0.8777,-2.5191,0.7176,-0.7023,47.82,-26.54,-23.50
2429251,0.4802,-0.3821,0.8838,-2.4122,0.7023,-0.7786,47.92,-26.51,-23.38
2429751,0.4780,-0.3799,0.8789,-2.9160,0.9160,-0.8397,48.15,-26.53,-23.38
2430251,0.4829,-0.3789,0.8801,-2.5267,0.6947,-0.8550,47.97,-26.75,-23.29
2430751,0.4844,-0.3799,0.8848,-2.5267,0.8855,-0.9084,47.97,-26.70,-23.24
2431251,0.4824,-0.3784,0.8875,-2.3282,0.7481,-0.9542,47.92,-26.57,-23.09
2431751,0.4817,-0.3857,0.8748,-2.5573,1.1298,-1.0992,47.97,-26.74,-23.80
2432251,0.4832,-0.3833,0.8770,-2.9924,0.9695,-1.0305,47.92,-26.79,-23.61
2432751,0.4812,-0.3867,0.8801,-2.7405,0.7328,-1.0000,47.68,-26.59,-23.72
2433251,0.4768,-0.3757,0.8735,-2.0229,1.0992,-0.9160,48.11,-26.63,-23.27
2433751,0.4744,-0.3804,0.8694,-2.2443,0.6107,-1.0229,47.82,-26.56,-23.63
2434251,0.4824,-0.3794,0.8835,-2.7557,1.0458,-0.9695,47.97,-26.64,-23.24
2434751,0.4797,-0.3840,0.8828,-2.6031,0.7710,-0.8779,47.97,-26.49,-23.51
2435251,0.4797,-0.3816,0.8772,-2.7405,0.8168,-1.1679,47.64,-26.63,-23.51
2435751,0.4768,-0.3831,0.8809,-2.3817,0.9008,-0.9924,47.82,-26.40,-23.50
2436251,0.4832,-0.3809,0.8804,-2.4809,1.3969,-0.8092,47.82,-26.73,-23.39
2436751,0.4827,-0.3787,0.8821,-2.7786,0.8855,-0.9771,48.11,-26.69,-23.23
2437251,0.4834,-0.3816,0.8740,-2.4046,1.0000,-1.1221,47.82,-26.88,-23.59
2437751,0.4802,-0.3813,0.8816,-2.4198,0.9389,-0.9313,48.11,-26.56,-23.39
